ts_code,symbol,name,area,industry,market,list_date,total_mv,circ_mv
603650.SH,603650,彤程新材,上海,化工原料,主板,20180627,2076125.5256,2064529.2948
603655.SH,603655,朗博科技,江苏,汽车配件,主板,20171229,245178.0,245178.0
603656.SH,603656,泰禾智能,安徽,专用机械,主板,20170321,376286.2346,376286.2346
603657.SH,603657,春光科技,浙江,家用电器,主板,20180730,230599.3593,228471.1845
603658.SH,603658,安图生物,河南,医疗保健,主板,20160901,2396555.477,2396555.477
603659.SH,603659,璞泰来,上海,化工原料,主板,20171103,3562654.6751,3561377.2597
603660.SH,603660,苏州科达,江苏,IT设备,主板,20161201,430908.7131,427461.153
603661.SH,603661,恒林股份,浙江,家居用品,主板,20171121,418035.4952,418035.4952
603662.SH,603662,柯力传感,浙江,电器仪表,主板,20190806,2122303.7749,2116053.0554
603663.SH,603663,三祥新材,福建,小金属,主板,20160801,1054420.7286,1052821.1775
603665.SH,603665,康隆达,浙江,服饰,主板,20170313,275666.2832,272445.2696
603666.SH,603666,亿嘉和,江苏,专用机械,主板,20180612,809031.0171,809031.0171
603667.SH,603667,五洲新春,浙江,机械基件,主板,20161025,1726196.436,1725547.4522
603668.SH,603668,天马科技,福建,饲料,主板,20170117,622896.3188,622896.3188
603669.SH,603669,灵康药业,西藏,化学制药,主板,20150528,344033.3904,344033.3904
603676.SH,603676,卫信康,西藏,化学制药,主板,20170721,416449.5555,416449.5555
