ts_code,symbol,name,area,industry,market,list_date,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601179.SH,601179,中国西电,陕西,电气设备,主板,20100128,20250307,6.6,0.9969,2.7593,1.3,38.2188,29.3865,1.5683,1.6227,1.5127,1.5303,1.9242,512588.2352,512588.2352,185186.1785,3383082.3523,3383082.3523
601186.SH,601186,中国铁建,北京,建筑工程,主板,20080310,20250307,8.29,0.3111,0.7869,0.86,4.3137,5.0317,0.4351,0.0989,0.1033,4.222,4.222,1357954.15,1150324.55,454692.891,11257439.9035,9536190.5195
601198.SH,601198,东兴证券,北京,证券,主板,20150226,20250307,11.75,1.6283,2.9606,0.66,46.3333,29.3765,1.3856,8.0211,3.8776,1.3277,1.3277,323244.552,323244.552,177784.5036,3798123.486,3798123.486
601211.SH,601211,国泰君安,上海,证券,主板,20150626,20250307,18.35,0.6911,1.2056,0.56,17.4292,12.5505,1.0486,4.5207,3.7641,2.9973,2.9973,890373.062,748032.2856,428771.496,16338345.6877,13726392.4408
601216.SH,601216,君正集团,内蒙,化工原料,主板,20110222,20250307,5.91,1.7919,4.7702,1.49,18.3129,17.8949,1.8859,2.6076,2.1338,5.4146,5.4146,843801.739,843801.739,316969.099,4986868.2775,4986868.2775
601218.SH,601218,吉鑫科技,江苏,电气设备,主板,20110506,20250307,3.09,1.2245,1.7052,1.02,22.806,40.4751,1.0588,2.1546,2.2752,3.5639,3.5639,96903.3512,96903.3512,69583.4124,299431.3552,299431.3552
601225.SH,601225,陕西煤业,陕西,煤炭开采,主板,20140128,20250307,18.91,0.3582,1.0308,1.03,8.6319,8.729,1.974,1.0729,1.0857,7.5304,8.0759,969500.0,969500.0,336903.9335,18333245.0,18333245.0
601228.SH,601228,广州港,广东,港口,主板,20170329,20250307,3.14,0.2647,1.0847,0.85,21.9518,23.2979,1.1467,1.7955,1.7619,1.3694,1.3694,754453.1351,754453.1351,184141.8724,2368982.8442,2368982.8442
601229.SH,601229,上海银行,上海,银行,主板,20161116,20250307,9.4,0.215,0.3321,0.68,5.9234,5.8604,0.6006,2.641,2.6271,7.8723,7.8723,1420669.3839,1420669.3839,919581.9612,13354292.2087,13354292.2087
601231.SH,601231,环旭电子,上海,元器件,主板,20120220,20250307,17.79,1.1843,5.119,0.94,20.0067,23.5827,2.2771,0.641,0.6421,1.5147,1.5147,219055.6466,219055.6466,50680.734,3896999.953,3896999.953
601233.SH,601233,桐昆股份,浙江,化纤,主板,20110518,20250307,12.3,1.4409,2.3784,0.66,37.1108,32.8598,0.8143,0.3579,0.3051,0.3474,0.3474,240477.9773,239589.8093,145143.087,2957879.1208,2946954.6544
601236.SH,601236,红塔证券,云南,证券,主板,20190705,20250307,7.94,0.4083,1.7129,0.94,119.931,49.9557,1.5914,31.1847,19.2064,1.3476,1.3476,471678.7742,471678.7742,112443.8848,3745129.4671,3745129.4671
601238.SH,601238,广汽集团,广东,汽车整车,主板,20120329,20250307,8.75,0.2984,1.2374,0.81,20.1459,2338.325,0.7855,0.693,0.8486,1.486,1.486,1019706.59,738369.7595,178073.4938,8922432.6625,6460735.3956
601288.SH,601288,农业银行,北京,银行,主板,20100715,20250307,5.1,0.1139,1.1466,0.69,6.6266,6.4584,0.7131,2.5689,2.5438,4.5274,6.8098,34998303.3873,31924421.0777,3171924.7589,178491347.2752,162814547.4963
601298.SH,601298,青岛港,山东,港口,主板,20190121,20250307,8.34,0.201,1.2682,1.1,10.9958,10.6849,1.3017,2.9789,2.9274,4.8693,4.8693,649110.0,539207.5,85437.6,5413577.4,4496990.55
601318.SH,601318,中国平安,深圳,保险,主板,20070301,20250307,51.5,0.4474,0.5204,0.78,10.9476,7.997,1.0524,1.0263,0.9528,4.7012,4.7012,1821023.4607,1076265.7695,925247.9335,93782708.2261,55427687.1293
601319.SH,601319,中国人保,北京,保险,主板,20181116,20250307,6.69,0.1503,1.7869,0.77,12.9916,7.6645,1.117,0.5349,0.4898,2.332,3.2735,4422399.0583,3549775.6583,298560.3196,29585849.7,23747999.154
601328.SH,601328,交通银行,上海,银行,主板,20070515,20250307,7.17,0.2297,0.3926,0.71,5.7422,5.7718,0.5667,2.0671,2.0895,5.2301,7.7686,7426272.6645,3925086.4015,2296728.4001,53246375.0045,28142869.4988
601336.SH,601336,新华保险,北京,保险,主板,20111216,20250307,48.32,0.7365,2.1019,0.91,17.3022,7.5938,1.687,2.1068,1.2922,2.8767,2.8767,311954.66,208543.934,73074.6225,15073649.1712,10076842.8909
601360.SH,601360,三六零,天津,互联网,主板,20120116,20250307,11.78,2.9458,7.1558,1.33,,,2.8379,9.1056,10.4025,0.8489,0.8489,699955.7879,699955.7879,288153.2133,8245479.1815,8245479.1815
601377.SH,601377,兴业证券,福建,证券,主板,20101013,20250307,5.97,0.5392,0.7473,0.85,26.246,30.2696,0.9604,4.8514,4.8724,2.1776,2.1776,863598.7294,863598.7294,623162.2198,5155684.4145,5155684.4145
601390.SH,601390,中国中铁,北京,建筑工程,主板,20071203,20250307,5.82,0.3041,0.6928,0.73,4.3006,4.7934,0.4854,0.1142,0.1204,3.6098,3.6098,2474186.5118,2042340.8219,896468.2329,14399765.4987,11886423.5835
601398.SH,601398,工商银行,北京,银行,主板,20061027,20250307,6.8,0.1196,0.9311,0.81,6.6583,6.6518,0.6874,2.8747,2.962,4.5059,6.6147,35640625.7089,26961221.2539,3462274.4921,242356254.8205,183336304.5265
601456.SH,601456,国联民生,江苏,证券,主板,20200731,20250307,11.09,1.5472,3.1111,1.08,90.3966,178.28,1.2681,20.5332,24.7377,0.6082,0.6082,547204.2233,238913.3168,118819.4842,6068494.8364,2649548.6833
601555.SH,601555,东吴证券,江苏,证券,主板,20111212,20250307,8.05,0.7163,0.9994,0.73,19.9787,16.904,0.9585,3.5456,3.4671,3.2671,3.2671,496870.2837,496870.2837,356109.0216,3999805.7838,3999805.7838
601567.SH,601567,三星医疗,浙江,电气设备,主板,20110615,20250307,26.54,0.8403,1.539,1.11,19.6723,16.7933,3.2009,3.2672,2.7621,2.4293,2.4293,141108.5871,140300.5862,76597.9479,3745021.9016,3723577.5577
601577.SH,601577,长沙银行,湖南,银行,主板,20180926,20250307,8.75,0.4266,0.6146,0.76,4.7151,4.4098,0.5238,1.4187,1.3568,4.3429,4.3429,402155.3754,402068.3625,279042.7694,3518859.5348,3518098.1719
601598.SH,601598,中国外运,北京,仓储物流,主板,20190118,20250307,5.06,0.2901,1.3491,1.0,8.7423,9.5044,0.9856,0.3629,0.3215,5.7004,5.7004,729421.6875,525591.6875,112997.9605,3690873.7388,2659493.9388
601600.SH,601600,中国铝业,北京,铝,主板,20070430,20250307,7.73,1.1847,1.9463,0.97,19.7431,12.7742,2.0376,0.5892,0.6302,2.096,2.096,1715563.2078,1313353.9181,799433.4265,13261303.5963,10152225.7869
601601.SH,601601,中国太保,上海,保险,主板,20071225,20250307,31.19,0.4855,1.119,0.88,11.0085,7.0738,1.0978,0.9263,0.7926,3.2703,3.2703,962034.1455,684504.1455,296987.6535,30005844.9981,21349684.2981
601607.SH,601607,上海医药,上海,医药商业,主板,19940324,20250307,18.92,0.5815,1.464,0.97,18.6205,17.4298,0.9892,0.2695,0.2576,2.5855,2.5855,370836.1809,193658.0709,76915.0172,7016220.5426,3664010.7014
601611.SH,601611,中国核建,上海,建筑工程,主板,20160606,20250307,8.88,1.1534,3.5022,0.55,12.964,12.6961,1.3329,0.2445,0.2437,0.9797,0.9797,301155.067,301155.067,99179.1782,2674256.995,2674256.995
601615.SH,601615,明阳智能,广东,电气设备,主板,20190123,20250307,10.82,1.6422,1.9827,1.06,65.9888,,0.9092,0.8822,0.9057,2.6608,2.6608,227149.6706,227149.6706,188137.2608,2457759.4359,2457759.4359
601618.SH,601618,中国中冶,北京,建筑工程,主板,20090921,20250307,3.1,0.3638,0.8715,0.95,7.4095,8.7796,0.6294,0.1014,0.1109,2.3226,2.3226,2072361.917,1785261.917,745299.94,6424321.9427,5534311.9427
601628.SH,601628,中国人寿,北京,保险,主板,20070109,20250307,38.78,0.0564,0.7828,0.98,51.9235,10.017,1.9537,1.3082,1.9725,1.6245,1.6245,2826470.5,2082353.0,150000.0,109610525.99,80753649.34
601633.SH,601633,长城汽车,河北,汽车整车,主板,20110928,20250307,25.08,0.3178,1.8247,0.93,30.5846,17.2424,2.7702,1.2398,1.0959,1.1921,1.1921,856265.5075,619387.4575,107887.4575,21475138.9281,15534237.4341
601658.SH,601658,邮储银行,北京,银行,主板,20191210,20250307,5.31,0.2367,1.5348,0.91,6.1035,6.0919,0.645,1.5373,1.5363,4.9153,7.6968,9916107.6038,6712239.52,1035295.1325,52654531.3762,35641991.8512
601665.SH,601665,齐鲁银行,山东,银行,主板,20210618,20250307,6.3,0.7934,1.3339,1.21,7.1947,6.1088,0.8364,2.5486,2.4377,3.492,5.5079,483499.8123,483499.8123,287589.532,3046048.8175,3046048.8175
601668.SH,601668,中国建筑,北京,建筑工程,主板,20090729,20250307,5.41,0.323,0.7635,0.65,4.1195,4.4429,0.5008,0.0987,0.1007,5.0539,5.0539,4132039.0444,4132039.0444,1748094.7919,22354331.2302,22354331.2302
601669.SH,601669,中国电建,北京,建筑工程,主板,20111018,20250307,4.85,0.9437,1.5251,1.07,6.4324,6.7902,0.6129,0.1373,0.1362,2.8142,2.8142,1722615.9334,1307152.585,808778.7421,8354687.277,6339690.0373
601688.SH,601688,华泰证券,江苏,证券,主板,20100226,20250307,17.68,0.7396,0.9684,0.96,12.5172,10.1746,1.007,4.3634,3.9145,3.2812,3.2812,902730.2281,729433.0722,557119.2468,15960270.4328,12896376.7165
601689.SH,601689,拓普集团,浙江,汽车配件,主板,20150319,20250307,63.93,2.9089,7.2945,1.36,50.1188,38.6662,5.7762,5.4713,4.3287,0.5998,0.5998,168602.5655,168602.5655,67234.8591,10778762.0124,10778762.0124
601696.SH,601696,中银证券,上海,证券,主板,20200226,20250307,10.7,0.9622,1.8413,0.93,33.0019,39.5817,1.678,10.1088,11.1886,0.4766,0.4766,277800.0,277800.0,145168.4209,2972460.0,2972460.0
601698.SH,601698,中国卫通,北京,电信运营,主板,20190628,20250307,21.6,1.3599,5.549,1.03,261.6239,215.4224,5.8235,34.8843,36.3246,0.1148,0.1148,422438.5412,422438.5412,103528.5484,9124672.4899,9124672.4899
601699.SH,601699,潞安环能,山西,煤炭开采,主板,20060922,20250307,12.05,0.4523,1.173,1.09,4.5504,10.4468,0.7684,0.8356,0.9803,13.1867,13.1867,299140.92,299140.92,115348.2688,3604648.086,3604648.086
601717.SH,601717,郑煤机,河南,专用机械,主板,20100803,20250307,14.85,4.752,7.1097,1.21,8.0982,6.8592,1.2052,0.7285,0.7167,5.6571,5.6571,178539.993,154216.573,103074.6257,2651318.8961,2290116.1091
601727.SH,601727,上海电气,上海,电气设备,主板,20081205,20250307,8.2,1.6038,3.6594,0.92,448.0175,574.9628,2.3856,1.1185,1.1371,0.0,,1557980.9092,1265532.7092,554622.1319,12775443.4554,10377368.2154
601728.SH,601728,中国电信,北京,电信运营,主板,20210820,20250307,8.22,0.1488,0.8043,0.69,24.7059,23.0423,1.6773,1.4811,1.4501,3.1277,3.1277,9150713.8699,7762972.8699,1435912.6872,75218868.0106,63811636.9906
601766.SH,601766,中国中车,北京,运输设备,主板,20080818,20250307,7.59,0.3285,0.8205,1.07,18.5991,17.011,1.3324,0.9298,0.8934,2.635,2.635,2869886.4088,2432779.8048,974021.9798,21782437.8428,18464798.7184
601777.SH,601777,千里科技,重庆,摩托车,主板,20101125,20250307,9.11,1.3702,3.7477,0.62,1701.0931,17292.298,3.9417,6.0853,5.6788,0.0,,452110.0071,452110.0071,165299.0287,4118722.1647,4118722.1647
601788.SH,601788,光大证券,上海,证券,主板,20090818,20250307,17.42,0.7608,1.6594,0.84,18.8052,42.1922,1.3963,8.0068,9.2505,2.1286,2.1286,461078.7639,390669.8839,179122.5656,8031992.0671,6805469.3775
601798.SH,601798,蓝科高新,甘肃,化工机械,主板,20110622,20250307,6.39,2.4038,3.4133,0.96,,,1.7344,2.0311,2.8397,0.0,,35452.8198,35452.8198,24968.2098,226543.5185,226543.5185
601799.SH,601799,星宇股份,江苏,汽车配件,主板,20110201,20250307,125.96,1.3249,2.8988,1.79,32.6497,27.7287,3.7233,3.5112,2.9406,1.104,1.104,28567.9419,28567.9419,13056.7792,3598417.9617,3598417.9617
601800.SH,601800,中国交建,北京,建筑工程,主板,20120309,20250307,9.41,0.3723,1.8435,0.79,6.4331,6.4254,0.5483,0.2019,0.2049,3.109,4.5973,1627861.1425,1174723.5425,237261.8821,15318173.3509,11054148.5349
601808.SH,601808,中海油服,天津,石油开采,主板,20070928,20250307,13.95,0.2937,1.5821,0.73,22.0903,20.9019,1.5408,1.5091,1.3792,1.5054,1.5054,477159.2,296046.8,54962.07,6656370.84,4129852.86
601816.SH,601816,京沪高铁,北京,铁路,主板,20200116,20250307,5.54,0.2671,0.5302,0.87,23.5632,21.5117,1.3614,6.6871,6.4534,2.014,2.014,4910648.4611,4910648.4611,2473778.1306,27204992.4745,27204992.4745
601818.SH,601818,光大银行,北京,银行,主板,20100818,20250307,3.8,0.2112,0.5472,0.73,5.5041,5.4082,0.4786,1.5412,1.6527,4.5526,7.2895,5908555.1061,4640681.5561,1791370.0232,22452509.4032,17634589.9132
601825.SH,601825,沪农商行,上海,银行,主板,20210819,20250307,8.05,0.153,0.2587,0.78,6.3942,6.35,0.6493,2.9393,2.9316,7.677,7.677,964444.4445,931658.3609,550960.0587,7763777.7782,7499849.8052
601838.SH,601838,成都银行,四川,银行,主板,20180131,20250307,16.38,0.4665,0.8542,0.77,5.9485,5.3973,0.8653,3.199,3.0215,4.9266,4.9266,423843.5356,423105.8198,231093.1368,6942557.1131,6930473.3283
601857.SH,601857,中国石油,北京,石油开采,主板,20071105,20250307,7.69,0.1091,1.6058,0.95,8.734,8.6873,0.9446,0.4674,0.4715,5.8518,5.8518,18302097.7818,16192207.7818,1099851.2248,140743131.942,124518077.842
601865.SH,601865,福莱特,浙江,玻璃,主板,20190215,20250307,20.62,1.315,3.1785,1.13,17.506,23.1511,2.2473,2.2445,2.3866,2.4623,2.4623,234292.0139,190006.5139,78609.3139,4831101.3266,3917934.3166
601866.SH,601866,中远海发,上海,水运,主板,20071212,20250307,2.33,0.5444,1.4273,0.96,22.4479,19.9486,1.0554,2.0231,1.2663,2.1825,2.1825,1357593.8612,989993.8612,377643.4614,3163193.6966,2306685.6966
601868.SH,601868,中国能建,北京,建筑工程,主板,20210928,20250307,2.31,0.6779,1.8021,0.8,12.0593,11.3074,0.9383,0.2372,0.2316,1.1255,1.6667,4169116.3636,3242872.7636,1219959.132,9630658.7999,7491036.0839
601869.SH,601869,长飞光纤,湖北,通信设备,主板,20180720,20250307,36.87,1.6283,6.2083,0.71,21.5378,28.2324,2.4121,2.0927,2.3252,1.3941,1.3941,75790.5108,40633.8314,10657.351,2794396.1332,1498169.3637
601872.SH,601872,招商轮船,上海,水运,主板,20061201,20250307,6.37,0.8944,2.7903,1.82,10.7249,11.663,1.4213,2.0044,1.9834,5.3061,5.3061,814380.6353,814380.6353,261037.6556,5187604.6469,5187604.6469
601877.SH,601877,正泰电器,浙江,电气设备,主板,20100121,20250307,23.69,0.8627,1.8366,1.0,13.811,12.1427,1.2198,0.8892,0.834,2.3217,2.3217,214896.8976,214896.8976,100947.8178,5090907.5041,5090907.5041
601878.SH,601878,浙商证券,浙江,证券,主板,20170626,20250307,11.56,1.2069,2.254,0.97,30.1522,31.3212,1.555,2.9976,3.1262,1.0177,1.4465,457379.6639,457379.6639,244897.148,5287308.9147,5287308.9147
601880.SH,601880,辽港股份,辽宁,港口,主板,20101206,20250307,1.5,0.2839,0.9466,0.6,26.6979,29.5185,0.8957,2.9344,3.1103,1.2789,1.2789,2390547.4669,1874675.867,562278.8415,3585821.2004,2812013.8005
601881.SH,601881,中国银河,北京,证券,主板,20170123,20250307,16.29,1.5655,5.4442,0.52,22.6078,17.5777,1.6082,5.2943,5.0359,1.8662,1.8662,1093440.2256,724341.7623,208280.6759,17812141.275,11799527.3079
601888.SH,601888,中国中免,北京,旅游服务,主板,20091015,20250307,61.92,0.8571,1.8353,0.89,19.081,30.0503,2.3251,1.8967,2.2676,2.6647,2.6647,206885.9044,195247.5544,91183.2854,12810375.2004,12089728.5684
601898.SH,601898,中煤能源,北京,煤炭开采,主板,20080201,20250307,10.03,0.4701,2.7925,1.12,6.8078,7.6165,0.9073,0.6891,0.7506,7.7368,7.7368,1325866.34,915200.04,154079.2492,13298439.3902,9179456.4012
601899.SH,601899,紫金矿业,福建,铜,主板,20080425,20250307,16.43,0.9386,1.3322,1.24,20.6762,14.8973,3.2942,1.4883,1.4615,1.826,1.826,2657757.394,2058793.834,1450442.0636,43666953.9834,33825982.6926
601901.SH,601901,方正证券,湖南,证券,主板,20110810,20250307,7.88,0.5749,1.1306,0.79,30.1372,29.7333,1.3913,9.1124,9.424,0.901,0.901,823210.1395,823210.1395,418610.9592,6486895.8993,6486895.8993
601916.SH,601916,浙商银行,浙江,银行,主板,20191126,20250307,2.85,0.3283,0.5023,0.7,5.2016,5.1496,0.4594,1.2287,1.177,5.7544,5.7544,2746463.5963,2154443.5963,1407974.3205,7827421.2495,6140164.2495
601919.SH,601919,中远海控,天津,水运,主板,20070626,20250307,13.74,0.4025,0.9642,0.82,9.1916,5.4948,1.0235,1.25,1.0171,5.4581,5.4581,1596168.6166,1276190.6166,532758.6269,21931356.7921,17534859.0721
601928.SH,601928,凤凰传媒,江苏,出版业,主板,20111130,20250307,10.61,0.679,2.4968,1.19,9.147,10.7092,1.4077,1.9788,1.9921,4.7125,4.7125,254490.0,254490.0,69211.9742,2700138.9,2700138.9
601933.SH,601933,永辉超市,福建,超市连锁,主板,20101215,20250307,5.0,2.1812,4.9554,0.59,,,7.8302,0.577,0.6382,0.0,,907503.6993,907503.6993,399461.0686,4537518.4965,4537518.4965
601939.SH,601939,建设银行,北京,银行,主板,20070925,20250307,8.5,0.9762,1.4543,0.91,6.3883,6.3821,0.6918,2.7608,2.8323,4.7053,7.023,25001097.7486,959365.7606,643946.1267,212509330.8631,8154608.9651
601958.SH,601958,金钼股份,陕西,小金属,主板,20080417,20250307,10.4,1.1016,3.9404,2.08,10.8277,11.1838,1.972,2.91,2.4755,3.8462,3.8462,322660.44,322660.44,90204.9672,3355668.576,3355668.576
601963.SH,601963,重庆银行,重庆,银行,主板,20210205,20250307,8.61,0.5664,1.5504,1.3,6.0684,5.8802,0.578,2.2644,2.2,4.7387,6.6666,347457.5923,187939.1948,68654.8701,2991609.8697,1618156.4672
601966.SH,601966,玲珑轮胎,山东,汽车配件,主板,20160706,20250307,17.71,1.6189,3.4906,1.9,18.6374,12.0951,1.2095,1.2853,1.2008,3.6081,3.6081,146350.2683,146350.2683,67875.3656,2591863.2516,2591863.2516
601985.SH,601985,中国核电,北京,新型电力,主板,20150610,20250307,9.59,0.3988,0.991,0.83,18.5665,19.2809,1.8032,2.6315,2.6004,2.0583,2.0583,2056800.2074,1888328.4867,759939.4793,19724713.989,18109070.1875
601988.SH,601988,中国银行,北京,银行,主板,20060705,20250307,5.41,0.0642,0.6708,0.67,6.8677,6.841,0.6874,2.5569,2.5255,4.3697,6.6026,29438779.1241,21076551.4846,2016358.3813,159263795.0614,114024143.5317
601989.SH,601989,中国重工,北京,船舶,主板,20091216,20250307,4.23,0.5774,1.224,1.2,,367.465,1.1438,2.0656,1.867,0.2364,0.2364,2280203.5324,2280203.5324,1075655.7712,9645260.9421,9645260.9421
601990.SH,601990,南京证券,江苏,证券,主板,20180613,20250307,8.39,0.5842,1.089,0.86,45.6837,30.9495,1.7308,12.491,9.8252,1.5256,1.5256,368636.1034,365978.8847,196339.0943,3092856.9075,3070562.8426
601991.SH,601991,大唐发电,北京,火力发电,主板,20061220,20250307,2.76,0.4378,1.616,0.77,37.4167,17.2614,1.6591,0.4173,0.416,0.2717,0.2717,1850671.0504,1239608.9106,335854.3159,5107852.0991,3421320.5933
601995.SH,601995,中金公司,北京,证券,主板,20201102,20250307,35.24,0.8928,2.6436,0.54,27.633,38.604,1.912,7.3993,8.9656,0.7662,0.7662,482725.6868,292354.244,98738.676,17011253.2028,10302563.5586
601996.SH,601996,丰林集团,广西,家居用品,主板,20110929,20250307,2.01,1.3481,2.2828,0.73,43.0932,,0.8332,0.9628,1.0809,5.9701,5.9701,112091.4416,112091.4416,66196.8416,225303.7976,225303.7976
601998.SH,601998,中信银行,北京,银行,主板,20070427,20250307,7.0,0.2171,1.6542,0.65,5.8123,5.6801,0.599,1.8918,1.8232,6.9053,6.9053,5564516.2264,4076299.9287,535069.9815,38951613.5848,28534099.5009
603000.SH,603000,人民网,北京,互联网,主板,20120427,20250307,22.98,2.0515,4.722,0.92,76.7071,87.5842,7.0697,12.012,12.0602,0.7354,0.7354,110569.1056,110569.1056,48036.5035,2540878.0467,2540878.0467
603001.SH,603001,奥康国际,浙江,服饰,主板,20120426,20250307,5.0,1.1306,2.6778,0.87,,,0.7355,0.6497,0.7568,2.4,2.4,40098.0,40098.0,16929.2283,200490.0,200490.0
603005.SH,603005,晶方科技,江苏,半导体,主板,20140210,20250307,35.36,3.4145,4.0539,0.71,153.6406,103.0019,5.4598,25.2503,21.7294,0.1302,0.1302,65217.1706,65217.1706,54932.194,2306079.1524,2306079.1524
603006.SH,603006,联明股份,上海,汽车配件,主板,20140630,20250307,11.7,5.9316,21.4409,2.19,28.1996,56.1827,2.0902,2.6152,3.3649,2.3932,2.3932,25425.425,25425.425,7033.9398,297477.4725,297477.4725
603017.SH,603017,中衡设计,江苏,建筑工程,主板,20141231,20250307,8.79,2.0678,3.688,1.22,22.7515,30.4962,1.6454,1.4023,1.6362,1.1232,1.1232,27590.5778,27590.5778,15470.0056,242521.1789,242521.1789
603019.SH,603019,中科曙光,天津,IT设备,主板,20141106,20250307,72.08,2.6033,3.1145,0.82,55.1854,55.1854,5.1695,8.0218,8.0218,0.2358,0.2358,146320.3784,145861.1684,121922.3403,10546772.8751,10513673.0183
603021.SH,603021,山东华鹏,山东,家居用品,主板,20150423,20250307,4.57,6.6512,11.2377,0.77,,,13.9366,2.6923,3.4086,0.0,,31994.807,31994.807,18936.7934,146216.268,146216.268
603022.SH,603022,新通联,上海,广告包装,主板,20150518,20250307,8.06,1.085,2.2017,0.78,31.1903,29.9111,2.0447,1.8661,1.8613,0.9677,0.9677,20000.0,20000.0,9855.63,161200.0,161200.0
603028.SH,603028,赛福天,江苏,钢加工,主板,20160331,20250307,6.37,1.37,1.9271,0.77,57.4348,,2.7426,1.1389,1.3681,0.5338,0.5338,28704.0,28704.0,20405.9262,182844.48,182844.48
603029.SH,603029,天鹅股份,山东,农用机械,主板,20160427,20250307,17.1,2.1187,5.0924,1.1,31.7289,30.6679,2.3909,2.9467,2.9367,0.9942,0.9942,12134.2,12134.2,5048.5248,207494.82,207494.82
603041.SH,603041,美思德,江苏,化工原料,主板,20170330,20250307,11.39,0.9372,1.5851,0.62,18.9645,19.3612,1.3901,4.1637,3.6588,1.7368,1.7368,18314.7692,18314.7692,10828.2692,208605.2212,208605.2212
603042.SH,603042,华脉科技,江苏,通信设备,主板,20170602,20250307,14.19,8.7212,11.3234,1.12,,,2.5999,2.4233,2.6866,0.0,,16058.984,16058.984,12368.4819,227876.983,227876.983
603045.SH,603045,福达合金,浙江,小金属,主板,20180517,20250307,14.97,5.383,7.5038,1.88,49.627,41.4799,2.0961,0.7263,0.5735,0.4075,0.4075,13544.5155,13544.5155,9716.3649,202761.397,202761.397
603051.SH,603051,鹿山新材,广东,塑料,主板,20220325,20250307,26.0,3.9316,3.9368,0.69,,301.4388,1.7679,0.9219,1.1924,0.0,,10462.3024,6119.0929,6111.0029,272019.8624,159096.4154
603059.SH,603059,倍加洁,江苏,日用化工,主板,20180302,20250307,25.52,1.0894,4.2999,0.69,27.7089,34.1014,2.2946,2.4035,2.0618,0.7837,0.7837,10044.87,10044.87,2544.87,256345.0824,256345.0824
603073.SH,603073,彩蝶实业,浙江,纺织,主板,20230316,20250307,15.12,1.9757,2.1306,0.86,16.8748,20.0923,1.3313,2.4725,2.3364,1.9841,1.9841,11600.0,5089.2848,4719.4226,175392.0,76949.9862
603076.SH,603076,乐惠国际,浙江,专用机械,主板,20171113,20250307,23.3,0.6862,1.3668,0.7,142.8276,121.34,2.1148,1.7026,1.9011,0.6438,0.6438,12070.1344,12070.1344,6060.3001,281234.1315,281234.1315
603079.SH,603079,圣达生物,浙江,食品,主板,20170823,20250307,14.07,3.4951,7.7669,2.07,,,1.9222,3.3113,3.0406,0.4218,0.4218,17118.8958,17118.8958,7703.5031,240862.8639,240862.8639
603080.SH,603080,新疆火炬,新疆,供气供热,主板,20180103,20250307,15.83,1.0739,1.8678,0.95,16.6917,15.998,1.4975,2.0535,1.6161,2.969,2.969,14150.0,14150.0,8135.63,223994.5,223994.5
603086.SH,603086,先达股份,山东,农药化肥,主板,20170511,20250307,5.95,8.9667,13.6556,0.7,,,1.2856,1.0422,1.1196,0.0,,43481.3143,43481.3143,28551.046,258713.8201,258713.8201
603087.SH,603087,甘李药业,北京,生物制药,主板,20200629,20250307,46.96,2.8483,4.7944,2.22,83.001,48.5937,2.588,10.8227,9.5767,1.49,1.49,60106.529,55391.7808,32907.5468,2822602.6018,2601198.0264
603089.SH,603089,正裕工业,浙江,汽车配件,主板,20170126,20250307,10.96,5.681,16.302,1.08,41.6523,61.3956,2.0533,1.3947,1.155,0.0,,22373.1936,22373.1936,7796.7139,245210.2019,245210.2019
603090.SH,603090,宏盛股份,江苏,专用机械,主板,20160831,20250307,20.51,4.9284,9.92,2.12,38.1371,45.9194,3.5529,2.9471,3.0203,1.4627,1.4627,10000.0,10000.0,4968.13,205100.0,205100.0
603096.SH,603096,新经典,天津,出版业,主板,20170425,20250307,18.86,1.8035,4.5775,1.11,18.18,18.4828,1.7346,3.2298,3.2936,4.772,4.772,15423.4624,15423.4624,6076.8624,290886.5009,290886.5009
603102.SH,603102,百合股份,山东,医疗保健,主板,20220125,20250307,34.54,1.5057,1.5057,0.85,13.0752,14.0776,1.3962,2.5372,2.6158,2.1368,2.1368,6400.0,3586.4455,3586.4455,221056.0,123875.8276
603122.SH,603122,合富中国,上海,医药商业,主板,20220216,20250307,7.46,1.4978,3.3286,1.03,62.93,100.0947,2.5444,2.7178,3.1619,0.8043,0.8043,39805.2633,39805.2633,17911.4748,296947.2642,296947.2642
603129.SH,603129,春风动力,浙江,摩托车,主板,20170818,20250307,174.4,1.0623,1.7666,0.78,26.411,20.6738,4.4919,2.1973,1.8774,1.1837,1.1837,15257.7663,15257.7663,9174.6295,2660954.4427,2660954.4427
603137.SH,603137,恒尚节能,江苏,装修装饰,主板,20230419,20250307,11.09,3.2634,3.2634,1.11,15.9496,15.6198,1.6843,0.918,0.9591,1.2882,1.2882,18293.3334,7373.3334,7373.3334,202873.0674,81770.2674
603139.SH,603139,康惠制药,陕西,中成药,主板,20170421,20250307,15.62,1.544,3.3138,0.81,,,1.7126,2.3183,2.5775,0.0,,9988.0,9988.0,4653.5763,156012.56,156012.56
603151.SH,603151,邦基科技,山东,饲料,主板,20221019,20250307,11.36,1.9338,1.9843,1.0,22.7499,32.5008,1.544,1.159,0.8999,1.7606,1.7606,16800.0,8083.2,7877.2,190848.0,91825.152
603156.SH,603156,养元饮品,河北,软饮料,主板,20180212,20250307,20.92,0.1224,0.3025,0.61,17.9667,18.7388,2.7005,4.2789,4.5431,7.6724,7.6724,126027.7566,126027.7566,50991.2472,2636500.6681,2636500.6681
